date,desc_sentence,desc_logit,desc_prediction,desc_sentiment_score,title_sentence,title_logit,title_prediction,title_sentiment_score,sentence
2019-10-19,Blockchain payments network Ripple announces that it sold $66.24 million worth of XRP in Q3 2019 — down a staggering 73.66% compared to the previous quarter.,[0.00879254 0.9755089  0.01569849],negative,-0.9667164,Ripple’s XRP Sales Down 73% in Q3 Compared to Previous Quarter,[0.00769239 0.9760652  0.01624241],negative,-0.9683728,Ripple’s XRP Sales Down 73% in Q3 Compared to Previous Quarter. Blockchain payments network Ripple announces that it sold $66.24 million worth of XRP in Q3 2019 — down a staggering 73.66% compared to the previous quarter.
2019-10-19,Bitcoin is at a critical crossroad. What are the different possibilities and important levels to watch out for? Let’s analyze the charts.,[0.04344285 0.02265508 0.933902  ],neutral,0.020787772,"Price Analysis 18/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.03290106 0.01809855 0.94900036],neutral,0.01480251,"Price Analysis 18/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO. Bitcoin is at a critical crossroad. What are the different possibilities and important levels to watch out for? Let’s analyze the charts."
2019-10-17,Many major cryptocurrencies were rejected at their overhead resistances which shows weakness within the market. Is a bear market developing?,[0.01625712 0.9398175  0.04392528],negative,-0.9235604,"Price Analysis 16/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX",[0.03045527 0.01894653 0.9505982 ],neutral,0.0115087405,"Price Analysis 16/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX. Many major cryptocurrencies were rejected at their overhead resistances which shows weakness within the market. Is a bear market developing?"
2019-10-17,Ripple’s investment arm and tech incubator Xpring has invested in Swedish crypto self-custody startup Towo Labs to build hardware wallet firmware supporting XRP.,[0.53942144 0.00776487 0.4528137 ],positive,0.53165656,Xpring Invests in Swedish Startup to Build XRP Hardware Wallet Firmware,[0.2197219 0.0074225 0.7728556],neutral,0.2122994,Xpring Invests in Swedish Startup to Build XRP Hardware Wallet Firmware. Ripple’s investment arm and tech incubator Xpring has invested in Swedish crypto self-custody startup Towo Labs to build hardware wallet firmware supporting XRP.
2019-10-16,London-based Finastra has partnered with Ripple to grant its customers access to the RippleNet blockchain network.,[0.90969807 0.00769804 0.08260387],positive,0.902,Ripple Partners With World’s Third-Largest Fintech Firm Finastra,[0.4582549  0.00812031 0.53362477],neutral,0.4501346,Ripple Partners With World’s Third-Largest Fintech Firm Finastra. London-based Finastra has partnered with Ripple to grant its customers access to the RippleNet blockchain network.
2019-10-15,"Most major cryptocurrencies are in a consolidation, which will soon result in a large directional move. How should traders be placed in order to benefit from it?",[0.07486498 0.02429199 0.900843  ],neutral,0.05057299,"Price Analysis 14/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX",[0.03011766 0.01918315 0.95069915],neutral,0.010934509,"Price Analysis 14/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX. Most major cryptocurrencies are in a consolidation, which will soon result in a large directional move. How should traders be placed in order to benefit from it?"
2019-10-14,"Ripple, Coinbase invested an undisclosed amount in the first Mexican crypto exchange to help it expand to Brazil and Argentina.",[0.60590196 0.00854912 0.38554892],positive,0.59735286,"Ripple, Coinbase Invest in Mexico’s Biggest Crypto Exchange Bitso",[0.12124605 0.00826043 0.8704935 ],neutral,0.112985626,"Ripple, Coinbase Invest in Mexico’s Biggest Crypto Exchange Bitso. Ripple, Coinbase invested an undisclosed amount in the first Mexican crypto exchange to help it expand to Brazil and Argentina."
2019-10-13,"The xRapid, xVia and xCurrent services offered by blockchain firm Ripple have been fused into features of its RippleNet network.",[0.05680413 0.01264068 0.9305552 ],neutral,0.04416345,"Blockchain Firm Ripple Fuses xRapid, xVia and xCurrent into RippleNet",[0.05583537 0.01300805 0.9311566 ],neutral,0.04282732,"Blockchain Firm Ripple Fuses xRapid, xVia and xCurrent into RippleNet. The xRapid, xVia and xCurrent services offered by blockchain firm Ripple have been fused into features of its RippleNet network."
2019-10-12,Does the pullback in Bitcoin price and most major altcoins indicate that lower levels are likely? Let’s study the charts.,[0.05690697 0.18062252 0.7624705 ],neutral,-0.12371555,"Price Analysis 11/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX",[0.03031581 0.01933636 0.95034784],neutral,0.010979453,"Price Analysis 11/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX. Does the pullback in Bitcoin price and most major altcoins indicate that lower levels are likely? Let’s study the charts."
2019-10-12,"Major cryptocurrency markets have seen a sharp drop today, with total market capitalization around $224 billion.",[0.00853329 0.97603226 0.01543443],negative,-0.96749896,"Top Coins Continue to Decline, Bitcoin Drops to $8,300 Threshold",[0.01103277 0.96976525 0.01920196],negative,-0.9587325,"Top Coins Continue to Decline, Bitcoin Drops to $8,300 Threshold. Major cryptocurrency markets have seen a sharp drop today, with total market capitalization around $224 billion."
2019-10-12,"Ripple’s investment arm Xpring has invested in cryptocurrency wallet BRD to enable users to hold, purchase, sell and spend XRP tokens through the wallet.",[0.2818068  0.00704619 0.71114707],neutral,0.2747606,Ripple’s Xpring Invests in Crypto Wallet Provider BRD to Integrate XRP,[0.42914763 0.00661288 0.56423944],neutral,0.42253476,"Ripple’s Xpring Invests in Crypto Wallet Provider BRD to Integrate XRP. Ripple’s investment arm Xpring has invested in cryptocurrency wallet BRD to enable users to hold, purchase, sell and spend XRP tokens through the wallet."
2019-10-11,Ripple CEO Brad Garlinghouse has argued that his company’s transparency made it vulnerable to a “bunch of misinformation.”,[0.01773362 0.9185017  0.06376466],negative,-0.90076804,Ripple CEO: Our Transparency Has Opened Us Up to Attack,[0.76739824 0.0080164  0.22458537],positive,0.75938183,Ripple CEO: Our Transparency Has Opened Us Up to Attack. Ripple CEO Brad Garlinghouse has argued that his company’s transparency made it vulnerable to a “bunch of misinformation.”
2019-10-11,"Crypto markets are mostly in the red, remaining relatively quiet with moderate losses throughout the top-20 coins.",[0.09777205 0.73889333 0.16333461],negative,-0.64112127,"Top-20 Coins Experience Downward Trend, BTC Sticks Near $8,600",[0.00962415 0.9695267  0.02084904],negative,-0.9599025,"Top-20 Coins Experience Downward Trend, BTC Sticks Near $8,600. Crypto markets are mostly in the red, remaining relatively quiet with moderate losses throughout the top-20 coins."
2019-10-11,Ripple Labs comes under renewed criticism for its allegedly misleading representations that it “discovered” — rather than created — the XRP token.,[0.01652797 0.9390496  0.04442237],negative,-0.92252165,Ripple Criticized for Alleged Misrepresentation of Relationship to XRP,[0.02109447 0.8409873  0.13791819],negative,-0.8198929,Ripple Criticized for Alleged Misrepresentation of Relationship to XRP. Ripple Labs comes under renewed criticism for its allegedly misleading representations that it “discovered” — rather than created — the XRP token.
2019-10-10,America’s second largest banking institution searches for a “treasury product manager” specifically working with Ripple’s technology.,[0.3366946  0.00882249 0.65448296],neutral,0.3278721,Bank of America Hints It Has Hired a Dedicated Ripple Specialist,[0.16320227 0.01647217 0.82032555],neutral,0.1467301,Bank of America Hints It Has Hired a Dedicated Ripple Specialist. America’s second largest banking institution searches for a “treasury product manager” specifically working with Ripple’s technology.
2019-10-10,Bitcoin and select altcoins are showing signs of bottoming out. Can they start a new uptrend? Let’s study the charts.,[0.04963654 0.1703698  0.77999365],neutral,-0.12073326,"Price Analysis 09/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX",[0.02991388 0.01923733 0.9508488 ],neutral,0.010676546,"Price Analysis 09/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, TRX. Bitcoin and select altcoins are showing signs of bottoming out. Can they start a new uptrend? Let’s study the charts."
2019-10-09,"Over 200 financial institutions on RippleNet will have access to Finastra’s network of banks, allowing customers to partner with each other.",[0.4930214  0.00796865 0.49900997],neutral,0.48505276,Finastra Joins RippleNet to Support Cheaper Cross-Border Payments,[0.6546087  0.00829503 0.3370962 ],positive,0.64631367,"Finastra Joins RippleNet to Support Cheaper Cross-Border Payments. Over 200 financial institutions on RippleNet will have access to Finastra’s network of banks, allowing customers to partner with each other."
2019-10-08,"Bitcoin continues to trade above $8,000, with other top 20 cryptocurrencies reporting mixed signals.",[0.268272   0.6988921  0.03283586],negative,-0.4306201,"Major Coins See Mix of Red and Green as BTC Price Stays Above $8,000",[0.7367524  0.03412536 0.2291222 ],positive,0.702627,"Major Coins See Mix of Red and Green as BTC Price Stays Above $8,000. Bitcoin continues to trade above $8,000, with other top 20 cryptocurrencies reporting mixed signals."
2019-10-08,"Brad Garlinghouse, the CEO of blockchain payments network Ripple, thinks that Facebook will fail to launch its Libra digital currency before 2023.",[0.01608624 0.826269   0.15764484],negative,-0.81018275,Ripple CEO: Facebook’s Libra Will Not Launch Before 2023,[0.01907034 0.04976639 0.9311633 ],neutral,-0.030696051,"Ripple CEO: Facebook’s Libra Will Not Launch Before 2023. Brad Garlinghouse, the CEO of blockchain payments network Ripple, thinks that Facebook will fail to launch its Libra digital currency before 2023."
2019-10-08,"Bitcoin looks to be stabilizing. If that happens, select altcoins might outperform. Let’s study the charts.",[0.14970815 0.08686329 0.76342857],neutral,0.062844865,"Price Analysis 07/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, ADA",[0.03114406 0.01843843 0.95041746],neutral,0.012705633,"Price Analysis 07/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, ADA. Bitcoin looks to be stabilizing. If that happens, select altcoins might outperform. Let’s study the charts."
2019-10-07,"Cryptocurrency exchange CoinField launches an XRP validator that is already included in Ripple’s Unique Node List, teases a new mysterious project.",[0.0513927  0.05109791 0.89750934],neutral,0.0002947934,"Crypto Exchange CoinField Launches XRP Validator, Teases New Ecosystem",[0.14094575 0.02248225 0.83657205],neutral,0.1184635,"Crypto Exchange CoinField Launches XRP Validator, Teases New Ecosystem. Cryptocurrency exchange CoinField launches an XRP validator that is already included in Ripple’s Unique Node List, teases a new mysterious project."
2019-10-06,Samsung Pay teams up with RippleNet member Finablr to offer cross-border payments feature Money Transfer to its app’s users.,[0.75760984 0.00697789 0.23541224],positive,0.7506319,Samsung Pay Teams Up With RippleNet Member Finablr,[0.53142214 0.00900467 0.45957315],positive,0.5224175,Samsung Pay Teams Up With RippleNet Member Finablr. Samsung Pay teams up with RippleNet member Finablr to offer cross-border payments feature Money Transfer to its app’s users.
2019-10-05,A few altcoins are looking strong. Is it a good time to buy or is this only a dead cat bounce? Let’s study the charts.,[0.07004215 0.02812058 0.9018373 ],neutral,0.041921563,"Price Analysis 04/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.03267872 0.01785689 0.9494644 ],neutral,0.014821822,"Price Analysis 04/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO. A few altcoins are looking strong. Is it a good time to buy or is this only a dead cat bounce? Let’s study the charts."
2019-10-05,"Cryptocurrencies have entered the green zone after seeing some losses over the past day, with the Bitcoin price hovering around $8,100.",[0.16185562 0.8174576  0.02068675],negative,-0.655602,"Altcoins See Mild Gains While Bitcoin Hovers Around $8,100",[0.9027049  0.04802794 0.04926721],positive,0.85467696,"Altcoins See Mild Gains While Bitcoin Hovers Around $8,100. Cryptocurrencies have entered the green zone after seeing some losses over the past day, with the Bitcoin price hovering around $8,100."
2019-10-03,Crypto hedge fund Pantera Capital leads a $5 million strategic seed round of decentralized derivatives protocol Vega.,[0.15561873 0.00774623 0.836635  ],neutral,0.1478725,Pantera Capital Leads $5M Seed Round of Decentralized Derivatives Startup,[0.13732223 0.00818157 0.8544962 ],neutral,0.12914066,Pantera Capital Leads $5M Seed Round of Decentralized Derivatives Startup. Crypto hedge fund Pantera Capital leads a $5 million strategic seed round of decentralized derivatives protocol Vega.
2019-10-03,"After a shallow pullback, will major cryptocurrencies extend their decline? Let’s study the charts.",[0.05002747 0.17167681 0.7782957 ],neutral,-0.12164934,"Price Analysis 02/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.03174425 0.01839182 0.9498639 ],neutral,0.013352426,"Price Analysis 02/10: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO. After a shallow pullback, will major cryptocurrencies extend their decline? Let’s study the charts."
2019-10-03,Cryptocurrency payment processor BitPay has entered a partnership with Ripple’s investment arm Xpring to support payments with XRP.,[0.8751127  0.00677951 0.1181078 ],positive,0.8683332,"Following New Partnership, BitPay Adds Support for XRP",[0.44272107 0.00851011 0.5487688 ],neutral,0.43421096,"Following New Partnership, BitPay Adds Support for XRP. Cryptocurrency payment processor BitPay has entered a partnership with Ripple’s investment arm Xpring to support payments with XRP."
2019-10-02,Web monetization platform Coil now supports XRP payments in real time thanks to a partnership with GateHub.,[0.7149922  0.00704103 0.2779667 ],positive,0.7079512,Ripple-Backed Web Monetization Platform Coil Now Supports XRP,[0.11207795 0.00847486 0.8794472 ],neutral,0.10360309,Ripple-Backed Web Monetization Platform Coil Now Supports XRP. Web monetization platform Coil now supports XRP payments in real time thanks to a partnership with GateHub.
2019-10-01,"Most major cryptocurrencies have stopped falling. They can start a pullback, which will offer buying opportunities for aggressive traders.",[0.37768897 0.5562378  0.06607321],negative,-0.17854884,"Price Analysis 30/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO",[0.03369488 0.01740013 0.94890505],neutral,0.016294751,"Price Analysis 30/09: BTC, ETH, XRP, BCH, LTC, EOS, BNB, BSV, XLM, LEO. Most major cryptocurrencies have stopped falling. They can start a pullback, which will offer buying opportunities for aggressive traders."
